_id,age_certification,description,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],genres[6],genres[7],genres[8],id,production_countries[0],production_countries[1],production_countries[2],production_countries[3],production_countries[4],production_countries[5],production_countries[6],release_year,runtime,title,type,imdb_score,imdbScore,ageCertification,productionCountries[0],productionCountries[1],releaseYear,__v
66f562d6595d90b3b3fede25,TV-MA,Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,action,drama,scifi,thriller,horror,,,,,ts9,US,,,,,,,2010,46,The Walking Dead,SHOW,8.2,,,,,,
66f562d6595d90b3b3fede26,TV-MA,"Academy Award-winning documentary filmmaker, Jean-Xavier de Lestrade, presents a gripping courtroom thriller, offering a rare and revealing inside look at a high-profile murder trial. In 2001, author Michael Peterson was arraigned for the murder of his wife Kathleen, whose body was discovered lying in a pool of blood on the stairway of their home. Granted unusual access to Peterson's lawyers, home and immediate family, de Lestrade's cameras capture the defense team as it considers its strategic options. The series is an engrossing look at contemporary American justice that features more twists than a legal bestseller.",crime,documentation,drama,,,,,,,ts26091,FR,,,,,,,2004,49,The Staircase,SHOW,7.8,,,,,,
66f562d6595d90b3b3fede27,TV-14,A chronicle of the lives of the aristocratic Crawley family and their servants in the post-Edwardian era—with great events in history having an effect on their lives and on the British social hierarchy.\n\n,drama,romance,european,,,,,,,ts11,GB,,,,,,,2010,58,Downton Abbey,SHOW,8.7,,,,,,
66f562d6595d90b3b3fede28,TV-14,Follows the personal and professional lives of a group of doctors at Seattle’s Grey Sloan Memorial Hospital.,drama,romance,,,,,,,,ts21469,US,,,,,,,2005,49,Grey's Anatomy,SHOW,7.6,,,,,,
66f562d6595d90b3b3fede29,TV-PG,Bakers attempt three challenges each week trying to impress the judges enough to go through to the next round and eventually are crowned Britain's best amateur baker.,reality,european,,,,,,,,ts288536,GB,,,,,,,2010,57,The Great British Baking Show,SHOW,8.6,,,,,,
66f562d6595d90b3b3fede2a,TV-14,"An elite team of FBI profilers analyze the country's most twisted criminal minds, anticipating their next moves before they strike again. The Behavioral Analysis Unit's most experienced agent is David Rossi, a founding member of the BAU who returns to help the team solve new cases.",thriller,crime,drama,,,,,,,ts6495,US,,,,,,,2005,44,Criminal Minds,SHOW,8.1,,,,,,
66f562d6595d90b3b3fede2b,TV-14,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",action,drama,crime,thriller,comedy,,,,,ts22337,US,,,,,,,2003,44,NCIS,SHOW,7.8,,,,,,
66f562d6595d90b3b3fede2c,TV-PG,"Follow the lives of a group of students at what is possibly the world’s worst community college in the fictional locale of Greendale, Colorado.",comedy,,,,,,,,,ts8308,US,,,,,,,2009,23,Community,SHOW,8.5,,,,,,
66f562d6595d90b3b3fede2d,TV-PG,"Life is hard on the Flemings' ranch in the Alberta foothills where abused or neglected horses find refuge with a kind, hard-working family. Debts abound and the bank is about to foreclose. Can they keep the ranch running?",drama,family,,,,,,,,ts22011,CA,,,,,,,2007,44,Heartland,SHOW,8.4,,,,,,
66f562d6595d90b3b3fede2e,TV-14,"When they were boys, Sam and Dean Winchester lost their mother to a mysterious and demonic supernatural force. Subsequently, their father raised them to be soldiers. He taught them about the paranormal evil that lives in the dark corners and on the back roads of America ... and he taught them how to kill it. Now, the Winchester brothers crisscross the country in their '67 Chevy Impala, battling every kind of supernatural threat they encounter along the way. ",scifi,thriller,drama,fantasy,horror,,,,,ts21465,US,,,,,,,2005,45,Supernatural,SHOW,8.5,,,,,,
66f562d6595d90b3b3fede2f,R,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",comedy,drama,romance,,,,,,,tm33545,US,,,,,,,2008,111,Forgetting Sarah Marshall,MOVIE,7.1,,,,,,
66f562d6595d90b3b3fede30,PG-13,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",thriller,action,scifi,,,,,,,tm172683,US,,,,,,,2005,117,War of the Worlds,MOVIE,6.5,,,,,,
66f562d6595d90b3b3fede31,TV-MA,"The story of a wealthy family that lost everything, and the one son who had no choice but to keep them all together.",comedy,,,,,,,,,ts17156,US,,,,,,,2003,28,Arrested Development,SHOW,8.7,,,,,,
66f562d6595d90b3b3fede32,TV-14,"Two I.T. nerds and their clueless female manager, who work in the basement of a very successful company. When they are called on for help, they are never treated with any respect at all.",comedy,european,,,,,,,,ts20573,GB,,,,,,,2006,25,The IT Crowd,SHOW,8.5,,,,,,
66f562d6595d90b3b3fede33,TV-14,"Liz Lemon, the head writer for a late-night TV variety show in New York, tries to juggle all the egos around her while chasing her own dream.",comedy,sport,,,,,,,,ts12724,US,,,,,,,2006,25,30 Rock,SHOW,8.3,,,,,,
66f562d6595d90b3b3fede34,TV-Y7,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.",scifi,family,fantasy,animation,action,,,,,ts3371,US,,,,,,,2005,24,Avatar: The Last Airbender,SHOW,9.3,,,,,,
66f562d6595d90b3b3fede36,,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",crime,action,comedy,,,,,,,tm102740,US,,,,,,,2010,107,The Other Guys,MOVIE,6.6,,,,,,
66f562d6595d90b3b3fede37,PG,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",fantasy,animation,action,comedy,family,drama,,,,tm87484,US,,,,,,,2010,98,How to Train Your Dragon,MOVIE,8.1,,,,,,
66f562d6595d90b3b3fede38,TV-14,"The trials and triumphs of life in the small town of Dillon, Texas, where high school football is everything.",drama,sport,,,,,,,,ts20604,US,,,,,,,2006,43,Friday Night Lights,SHOW,8.7,,,,,,
66f562d6595d90b3b3fede39,,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",thriller,action,european,,,,,,,tm39030,GB,US,BS,CZ,DE,,,2006,139,Casino Royale,MOVIE,8,,,,,,
66f562d6595d90b3b3fede3a,R,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,thriller,crime,drama,,,,,,,tm78592,US,,,,,,,2007,120,Michael Clayton,MOVIE,7.2,,,,,,
66f562d6595d90b3b3fede3b,TV-Y7,"""Get your muzzle out of those books and make some friends!"" That's what Princess Celestia tells Twilight Sparkle. She may be the smartest unicorn in Equestria, but Twilight Sparkle gets an ""incomplete"" in friendship. There's more to life than learning magic, after all -- so she goes to Ponyville on a mission to make friends. There she meets five special ponies who take her on exciting adventures and teach her the most powerful magic of all ... the magic of friendship!",scifi,animation,drama,fantasy,music,comedy,family,,,ts21511,CA,US,,,,,,2010,22,My Little Pony: Friendship Is Magic,SHOW,7.6,,,,,,
66f562d6595d90b3b3fede3c,TV-Y7,"The zany, fast-paced adventures of a 10-year-old boy and his fairy godparents, who inadvertently create havoc as they grant wishes for their pint-sized charge.",scifi,family,fantasy,animation,comedy,,,,,ts19036,US,CA,,,,,,2001,24,The Fairly OddParents,SHOW,7.2,,,,,,
66f562d6595d90b3b3fede3d,R,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",action,comedy,documentation,,,,,,,tm116324,US,,,,,,,2002,88,Jackass: The Movie,MOVIE,6.6,,,,,,
66f562d6595d90b3b3fede3e,TV-Y7,Sonic and his friends team up with 12 year old Christopher to collect all the Chaos Emeralds and defeat the evil Dr. Eggman.,action,drama,thriller,animation,comedy,fantasy,family,scifi,,ts32186,JP,,,,,,,2003,21,Sonic X,SHOW,6.1,,,,,,
66f562d6595d90b3b3fede3f,TV-14,"Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",scifi,animation,crime,drama,fantasy,thriller,,,,ts11313,JP,,,,,,,2006,24,DEATH NOTE,SHOW,9,,,,,,
66f562d6595d90b3b3fede40,PG-13,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",comedy,european,,,,,,,,tm34310,US,DE,,,,,,2001,90,Zoolander,MOVIE,6.5,,,,,,
66f562d6595d90b3b3fede41,TV-14,"The story of two vampire brothers obsessed with the same girl, who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864.",scifi,drama,thriller,fantasy,horror,romance,,,,ts21247,US,,,,,,,2009,42,The Vampire Diaries,SHOW,7.7,,,,,,
66f562d6595d90b3b3fede42,PG,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",fantasy,comedy,family,,,,,,,tm160815,GB,US,AU,,,,,2005,106,Charlie and the Chocolate Factory,MOVIE,6.6,,,,,,
66f562d6595d90b3b3fede43,R,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",thriller,crime,,,,,,,,tm78671,US,,,,,,,2007,88,Cleaner,MOVIE,6.1,,,,,,
66f562d6595d90b3b3fede44,R,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.",comedy,,,,,,,,,tm89036,US,,,,,,,2004,88,Harold & Kumar Go to White Castle,MOVIE,7,,,,,,
66f562d6595d90b3b3fede45,PG-13,"The tale of a new breed of cultural insurgent: a punk genius who sparked a revolution and changed the face of human interaction for a generation, and perhaps forever.",drama,,,,,,,,,tm86803,US,,,,,,,2010,121,The Social Network,MOVIE,7.8,,,,,,
66f562d6595d90b3b3fede46,R,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",thriller,documentation,crime,drama,,,,,,tm105329,US,,,,,,,2002,117,Road to Perdition,MOVIE,7.7,,,,,,
66f562d6595d90b3b3fede47,TV-PG,"In another world, ninja are the ultimate power, and in the Village Hidden in the Leaves live the stealthiest ninja in the land. Twelve years earlier, the fearsome Nine-Tailed Fox terrorized the village and claimed many lives before it was subdued and its spirit sealed within the body of a baby boy. That boy, Naruto Uzumaki, has grown up to become a ninja-in-training who's more interested in pranks than in studying ninjutsu.. but Naruto is determined to become the greatest ninja ever!",scifi,comedy,animation,action,fantasy,thriller,,,,ts20305,JP,,,,,,,2002,23,Naruto,SHOW,8.4,,,,,,
66f562d6595d90b3b3fede48,R,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",drama,crime,,,,,,,,tm35463,US,,,,,,,2001,124,Blow,MOVIE,7.5,,,,,,
66f562d6595d90b3b3fede49,R,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why??",thriller,action,drama,,,,,,,tm84371,US,,,,,,,2007,124,Shooter,MOVIE,7.2,,,,,,
